,player_name,team_abbreviation,age,player_height,player_weight,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season,allstar,was_allstar,previous_allstars,scaled_gp,western_conf
7425,Linas Kleiza,TOR,28.0,203.2,106.140528,7.4,2.6,0.8,-6.1,0.029,0.13699999999999998,0.221,0.46,0.077,2012,0,0,0,0.24390243902439024,False
7426,AJ Price,WAS,26.0,187.96,83.91452,7.7,2.0,3.6,-2.3,0.017,0.083,0.181,0.501,0.273,2012,0,0,0,0.6951219512195121,False
7428,LeBron James,MIA,28.0,203.2,113.398,26.8,8.0,7.3,14.1,0.044,0.208,0.298,0.64,0.344,2012,1,1,8,0.926829268292683,False
7430,Lavoy Allen,PHI,24.0,205.74,115.66596,5.8,5.0,0.9,-2.9,0.105,0.166,0.149,0.474,0.068,2012,0,0,0,0.9634146341463414,False
7431,Larry Sanders,MIL,24.0,210.82,106.59412,9.8,9.5,1.2,1.9,0.119,0.248,0.17,0.523,0.068,2012,0,0,0,0.8658536585365854,False
7433,Paul Pierce,BOS,35.0,200.66,106.59412,18.6,6.3,4.8,3.5,0.021,0.192,0.274,0.5589999999999999,0.245,2012,0,1,10,0.9390243902439024,False
7434,Kevin Seraphin,WAS,23.0,205.74,124.7378,9.1,4.4,0.7,-6.2,0.069,0.156,0.236,0.478,0.063,2012,0,0,0,0.9634146341463414,False
7435,Kevin Martin,OKC,30.0,200.66,83.91452,14.0,2.3,1.4,11.6,0.019,0.076,0.21,0.608,0.081,2012,0,0,0,0.9390243902439024,False
7436,Josh Howard,MIN,33.0,200.66,95.25431999999999,6.7,3.3,0.4,-3.4,0.047,0.146,0.201,0.45,0.034,2012,0,0,1,0.13414634146341464,True
7440,Jose Calderon,DET,31.0,190.5,95.707912,11.3,2.4,7.1,-6.4,0.01,0.09,0.171,0.616,0.396,2012,0,0,0,0.8902439024390244,False
7441,Jordan Hill,LAL,25.0,208.28,106.59412,6.7,5.7,0.4,-3.8,0.181,0.198,0.191,0.5329999999999999,0.05,2012,0,0,0,0.35365853658536583,True
7443,Josh McRoberts,CHA,26.0,208.28,108.86208,6.0,4.9,2.1,-8.0,0.07400000000000001,0.184,0.139,0.527,0.151,2012,0,0,0,0.8170731707317073,False
7444,Jordan Crawford,BOS,24.0,193.04,88.45044,11.6,3.0,3.2,-5.4,0.029,0.107,0.252,0.512,0.244,2012,0,0,0,0.8536585365853658,False
7445,Jonas Jerebko,DET,26.0,208.28,104.779752,7.7,3.8,0.9,-5.6,0.086,0.168,0.2,0.531,0.079,2012,0,0,0,0.5975609756097561,False
7447,John Wall,WAS,22.0,193.04,88.45044,18.5,4.0,7.6,1.5,0.024,0.111,0.289,0.521,0.407,2012,0,0,0,0.5975609756097561,False
7448,John Salmons,SAC,33.0,198.12,93.893544,8.8,2.7,3.0,-1.0,0.017,0.08900000000000001,0.147,0.509,0.142,2012,0,0,0,0.926829268292683,True
7451,John Henson,MIL,22.0,210.82,99.79024,6.0,4.7,0.5,-2.5,0.14,0.238,0.221,0.4970000000000001,0.063,2012,0,0,0,0.7682926829268293,False
7452,Jonas Valanciunas,TOR,21.0,210.82,104.779752,8.9,6.0,0.7,-3.7,0.099,0.201,0.171,0.619,0.051,2012,0,0,0,0.7560975609756098,False
7455,Jrue Holiday,PHI,23.0,193.04,92.98636,17.7,4.2,8.0,-2.5,0.033,0.095,0.264,0.496,0.358,2012,1,0,0,0.9512195121951219,False
7456,Kevin Love,MIN,24.0,208.28,117.93392,18.3,14.0,2.3,-1.7,0.108,0.337,0.275,0.458,0.117,2012,0,1,2,0.21951219512195122,True
7458,Kevin Garnett,BOS,37.0,210.82,114.758776,14.8,7.8,2.3,3.5,0.046,0.259,0.251,0.535,0.147,2012,1,0,14,0.8292682926829268,False
7459,Kevin Durant,OKC,24.0,205.74,106.59412,28.1,7.9,4.6,12.7,0.018000000000000002,0.201,0.298,0.647,0.213,2012,1,1,3,0.9878048780487805,False
7460,Kenyon Martin,NYK,35.0,205.74,108.86208,7.2,5.3,0.4,8.4,0.096,0.16899999999999998,0.14400000000000002,0.583,0.03,2012,0,0,1,0.21951219512195122,False
7462,Kenneth Faried,DEN,23.0,203.2,103.418976,11.5,9.2,1.0,5.1,0.133,0.24,0.179,0.573,0.051,2012,0,0,0,0.975609756097561,True
7463,Josh Smith,ATL,27.0,205.74,102.0582,17.5,8.4,4.2,1.9,0.057,0.211,0.266,0.501,0.204,2012,0,0,0,0.926829268292683,False
7464,Kendrick Perkins,OKC,28.0,208.28,122.46984,4.2,6.0,1.4,11.8,0.07,0.187,0.106,0.479,0.078,2012,0,0,0,0.9512195121951219,False
7465,Kemba Walker,CHA,23.0,185.42,83.46092800000002,17.7,3.5,5.7,-9.7,0.023,0.093,0.255,0.517,0.308,2012,0,0,0,1.0,False
7467,Kawhi Leonard,SAS,22.0,200.66,102.0582,11.9,6.0,1.6,10.1,0.044,0.172,0.166,0.5920000000000001,0.077,2012,0,0,0,0.7073170731707317,True
7473,Jeff Green,BOS,26.0,205.74,106.59412,12.8,3.9,1.6,0.0,0.03,0.132,0.22,0.561,0.1,2012,0,0,0,0.9878048780487805,False
7474,Jeff Teague,ATL,25.0,187.96,82.10015200000002,14.6,2.3,7.2,1.3,0.011,0.067,0.229,0.5429999999999999,0.348,2012,0,0,0,0.975609756097561,False
7476,Danny Green,SAS,26.0,198.12,95.25431999999999,10.5,3.1,1.8,7.8,0.02,0.103,0.168,0.6,0.095,2012,0,0,0,0.975609756097561,True
7477,Dante Cunningham,MIN,26.0,203.2,104.32616,8.7,5.1,0.8,-1.8,0.078,0.159,0.173,0.485,0.056,2012,0,0,0,0.975609756097561,True
7483,Darren Collison,DAL,25.0,182.88,79.3786,12.0,2.7,5.1,-2.0,0.015,0.086,0.194,0.575,0.264,2012,0,0,0,0.9878048780487805,True
7484,David Lee,GSW,30.0,205.74,108.86208,18.5,11.2,3.5,3.1,0.086,0.245,0.232,0.561,0.158,2012,1,0,1,0.9634146341463414,True
7485,David West,IND,32.0,205.74,113.398,17.1,7.7,2.9,8.5,0.07,0.19,0.246,0.545,0.157,2012,0,0,2,0.8902439024390244,False
7486,DeAndre Jordan,LAC,24.0,210.82,120.20188,8.8,7.2,0.3,7.3,0.129,0.232,0.16,0.606,0.02,2012,0,0,0,1.0,True
7489,DeMar DeRozan,TOR,23.0,200.66,97.975872,18.1,3.9,2.5,-2.4,0.019,0.108,0.241,0.523,0.12,2012,0,0,0,1.0,False
7490,DeMarcus Cousins,SAC,22.0,210.82,122.46984,17.1,9.9,2.7,-7.3,0.109,0.278,0.281,0.524,0.154,2012,0,0,0,0.9146341463414634,True
7493,Danilo Gallinari,DEN,24.0,208.28,102.0582,16.2,5.2,2.5,7.2,0.033,0.14800000000000002,0.214,0.561,0.113,2012,0,0,0,0.8658536585365854,True
7498,Corey Brewer,DEN,27.0,205.74,85.275296,12.1,2.9,1.5,5.5,0.031,0.098,0.233,0.506,0.097,2012,0,0,0,1.0,True
7502,Courtney Lee,BOS,27.0,195.58,90.7184,7.8,2.4,1.8,-0.6,0.02,0.097,0.158,0.545,0.116,2012,0,0,0,0.9512195121951219,False
7508,Damian Lillard,POR,22.0,190.5,88.45044,19.0,3.1,6.5,-2.1,0.015,0.079,0.241,0.546,0.28,2012,0,0,0,1.0,True
7514,E'Twaun Moore,ORL,24.0,193.04,86.636072,7.8,2.2,2.7,-10.0,0.031,0.08,0.196,0.471,0.195,2012,0,0,0,0.9146341463414634,False
7516,Earl Clark,LAL,25.0,208.28,102.0582,7.3,5.5,1.1,-2.6,0.069,0.193,0.159,0.51,0.073,2012,0,0,0,0.7195121951219512,True
7518,Ed Davis,MEM,24.0,208.28,105.233344,7.7,5.7,0.8,-0.2,0.11,0.231,0.179,0.561,0.066,2012,0,0,0,0.9878048780487805,True
7521,Elton Brand,DAL,34.0,205.74,115.212368,7.2,6.0,1.0,-1.4,0.097,0.21,0.172,0.499,0.07200000000000001,2012,0,0,2,0.8780487804878049,True
7522,Emeka Okafor,WAS,30.0,208.28,115.66596,9.7,8.8,1.2,-1.8,0.104,0.263,0.194,0.496,0.077,2012,0,0,0,0.9634146341463414,False
7523,Enes Kanter,UTA,21.0,210.82,121.109064,7.2,4.3,0.4,3.7,0.147,0.17600000000000002,0.211,0.588,0.05,2012,0,0,0,0.8536585365853658,True
7524,Eric Bledsoe,LAC,23.0,185.42,88.45044,8.5,3.0,3.1,5.5,0.061,0.108,0.225,0.513,0.249,2012,0,0,0,0.926829268292683,True
7525,Eric Gordon,NOH,24.0,190.5,97.52228,17.0,1.8,3.3,-2.8,0.009000000000000001,0.064,0.284,0.523,0.183,2012,0,0,0,0.5121951219512195,False
7527,Ersan Ilyasova,MIL,26.0,208.28,106.59412,13.2,7.1,1.6,0.3,0.08,0.209,0.204,0.552,0.092,2012,0,0,0,0.8902439024390244,False
7529,Dwyane Wade,MIA,31.0,193.04,99.79024,21.2,5.0,5.1,13.0,0.048,0.127,0.29100000000000004,0.5710000000000001,0.248,2012,1,1,8,0.8414634146341463,False
7531,Dwight Howard,LAL,27.0,210.82,120.20188,17.1,12.4,1.4,3.4,0.106,0.275,0.224,0.573,0.068,2012,1,1,6,0.926829268292683,True
7533,Deron Williams,BKN,29.0,190.5,94.800728,18.9,3.0,7.7,1.7,0.012,0.086,0.242,0.574,0.364,2012,0,1,3,0.9512195121951219,False
7534,Derrick Favors,UTA,21.0,208.28,112.490816,9.4,7.1,1.0,-1.5,0.119,0.234,0.204,0.5329999999999999,0.071,2012,0,0,0,0.9390243902439024,True
7535,Derrick Williams,MIN,22.0,203.2,109.31567199999999,12.0,5.5,0.6,-5.3,0.056,0.205,0.237,0.515,0.044,2012,0,0,0,0.9512195121951219,True
7537,Devin Harris,ATL,30.0,190.5,87.089664,9.9,2.0,3.4,7.3,0.005,0.086,0.197,0.565,0.215,2012,0,0,1,0.7073170731707317,False
7540,Dion Waiters,CLE,21.0,193.04,97.52228,14.7,2.4,3.0,-6.3,0.014,0.09,0.261,0.4920000000000001,0.17800000000000002,2012,0,0,0,0.7439024390243902,False
7541,Dirk Nowitzki,DAL,35.0,213.36,111.13004,17.3,6.8,2.5,0.7,0.025,0.221,0.247,0.564,0.132,2012,0,1,11,0.6463414634146342,True
7546,Dorell Wright,PHI,27.0,205.74,92.98636,9.2,3.8,1.9,-5.7,0.026,0.173,0.18600000000000005,0.551,0.138,2012,0,0,0,0.9634146341463414,False
7551,Chris Paul,LAC,28.0,182.88,79.3786,16.9,3.7,9.7,8.7,0.028,0.109,0.225,0.594,0.443,2012,1,1,5,0.8536585365853658,True
7553,Andrew Nicholson,ORL,23.0,205.74,113.398,7.8,3.4,0.6,-6.9,0.063,0.172,0.221,0.557,0.062,2012,0,0,0,0.9146341463414634,False
7555,Antawn Jamison,LAL,37.0,205.74,106.59412,9.4,4.8,0.7,2.3,0.075,0.16699999999999998,0.188,0.561,0.051,2012,0,0,2,0.926829268292683,True
7556,Anthony Davis,NOH,20.0,208.28,99.79024,13.5,8.2,1.0,-5.5,0.106,0.236,0.215,0.5589999999999999,0.06,2012,0,0,0,0.7804878048780488,False
7562,Arron Afflalo,ORL,27.0,195.58,97.52228,16.5,3.7,3.2,-7.4,0.014,0.106,0.228,0.527,0.146,2012,0,0,0,0.7804878048780488,False
7564,Austin Rivers,NOH,20.0,193.04,90.7184,6.2,1.8,2.1,-6.8,0.013,0.078,0.172,0.431,0.142,2012,0,0,0,0.7439024390243902,False
7565,Avery Bradley,BOS,22.0,187.96,81.64656,9.2,2.2,2.1,1.3,0.025,0.063,0.19,0.461,0.115,2012,0,0,0,0.6097560975609756,False
7566,Ben Gordon,CHA,30.0,190.5,90.7184,11.2,1.7,1.9,-15.4,0.013,0.087,0.276,0.515,0.18,2012,0,0,0,0.9146341463414634,False
7569,Andrei Kirilenko,MIN,32.0,205.74,106.59412,12.4,5.7,2.8,-1.4,0.057,0.153,0.173,0.59,0.14400000000000002,2012,0,0,1,0.7804878048780488,True
7570,Andre Miller,DEN,37.0,187.96,90.7184,9.6,2.9,5.9,5.1,0.032,0.092,0.18,0.5479999999999999,0.326,2012,0,0,0,1.0,True
7573,Al Horford,ATL,27.0,208.28,113.398,17.4,10.2,3.2,3.3,0.084,0.229,0.221,0.56,0.149,2012,0,0,2,0.9024390243902439,False
7574,Al Jefferson,UTA,28.0,208.28,131.088088,17.8,9.2,2.1,-3.5,0.07,0.265,0.26,0.522,0.119,2012,0,0,0,0.9512195121951219,True
7575,Al-Farouq Aminu,NOH,22.0,205.74,97.52228,7.3,7.7,1.4,-1.3,0.079,0.255,0.14400000000000002,0.519,0.076,2012,0,0,0,0.926829268292683,False
7576,Alan Anderson,TOR,30.0,198.12,99.79024,10.7,2.3,1.6,-3.7,0.026,0.097,0.237,0.509,0.125,2012,0,0,0,0.7926829268292683,False
7577,Alec Burks,UTA,21.0,198.12,91.625584,7.0,2.3,1.4,3.8,0.038,0.111,0.2,0.507,0.127,2012,0,0,0,0.7804878048780488,True
7578,Alexey Shved,MIN,24.0,198.12,82.553744,8.6,2.3,3.7,-2.3,0.024,0.084,0.206,0.474,0.248,2012,0,0,0,0.9390243902439024,True
7579,Alonzo Gee,CLE,26.0,198.12,99.336648,10.3,3.9,1.6,-8.0,0.032,0.119,0.168,0.505,0.081,2012,0,0,0,1.0,False
7580,Amar'e Stoudemire,NYK,30.0,210.82,111.13004,14.2,5.0,0.4,3.0,0.105,0.157,0.257,0.637,0.037000000000000005,2012,0,0,6,0.35365853658536583,False
7581,Amir Johnson,TOR,26.0,205.74,95.25431999999999,10.0,7.5,1.5,4.1,0.115,0.196,0.16,0.591,0.085,2012,0,0,0,0.9878048780487805,False
7582,Anderson Varejao,CLE,30.0,210.82,117.93392,14.1,14.4,3.4,-7.3,0.16699999999999998,0.304,0.18,0.529,0.157,2012,0,0,0,0.3048780487804878,False
7583,Andray Blatche,BKN,26.0,210.82,117.93392,10.3,5.1,1.0,-1.3,0.121,0.21,0.263,0.547,0.108,2012,0,0,0,1.0,False
7584,Andre Drummond,DET,19.0,208.28,122.46984,7.9,7.6,0.5,-1.5,0.153,0.266,0.17,0.578,0.04,2012,0,0,0,0.7317073170731707,False
7585,Andre Iguodala,DEN,29.0,198.12,93.893544,13.0,5.3,5.4,7.4,0.034,0.135,0.188,0.52,0.224,2012,0,1,1,0.975609756097561,True
7586,Andrea Bargnani,TOR,27.0,213.36,116.119552,12.7,3.7,1.1,-5.8,0.029,0.123,0.233,0.482,0.064,2012,0,0,0,0.4268292682926829,False
7587,Beno Udrih,ORL,30.0,190.5,92.079176,8.2,2.1,4.6,-6.8,0.025,0.081,0.189,0.516,0.329,2012,0,0,0,0.8048780487804879,False
7588,Andrew Bogut,GSW,28.0,213.36,117.93392,5.8,7.7,2.1,2.8,0.097,0.235,0.135,0.463,0.121,2012,0,0,0,0.3902439024390244,True
7589,Bismack Biyombo,CHA,20.0,205.74,111.13004,4.8,7.3,0.4,-8.9,0.1,0.209,0.103,0.472,0.025,2012,0,0,0,0.975609756097561,False
7590,Caron Butler,LAC,33.0,200.66,103.418976,10.4,2.9,1.0,6.4,0.026,0.118,0.202,0.535,0.063,2012,0,0,2,0.9512195121951219,True
7592,Chandler Parsons,HOU,24.0,205.74,102.965384,15.5,5.3,3.5,2.6,0.033,0.131,0.184,0.584,0.157,2012,0,0,0,0.926829268292683,True
7594,Charlie Villanueva,DET,28.0,210.82,105.233344,6.8,3.5,0.8,-3.8,0.048,0.203,0.21600000000000005,0.481,0.08199999999999999,2012,0,0,0,0.8414634146341463,False
7595,Chauncey Billups,LAC,36.0,190.5,95.25431999999999,8.4,1.5,2.2,4.5,0.006,0.095,0.2,0.601,0.168,2012,0,0,5,0.2682926829268293,True
7597,Chris Bosh,MIA,29.0,210.82,106.59412,16.6,6.8,1.7,10.8,0.07200000000000001,0.174,0.228,0.5920000000000001,0.081,2012,1,1,7,0.9024390243902439,False
7598,Chris Copeland,NYK,29.0,203.2,102.0582,8.7,2.1,0.5,4.4,0.046,0.117,0.256,0.583,0.055,2012,0,0,0,0.6829268292682927,False
7603,Chris Kaman,DAL,31.0,213.36,120.20188,10.5,5.6,0.8,-4.6,0.08199999999999999,0.226,0.255,0.529,0.066,2012,0,0,1,0.8048780487804879,True
7605,Carmelo Anthony,NYK,29.0,203.2,104.32616,28.7,6.9,2.6,6.2,0.061,0.158,0.353,0.56,0.13699999999999998,2012,1,1,5,0.8170731707317073,False
7606,Carlos Delfino,HOU,30.0,198.12,104.32616,10.6,3.3,2.0,6.2,0.012,0.13699999999999998,0.18600000000000005,0.5489999999999999,0.125,2012,0,0,0,0.8170731707317073,True
7607,Chase Budinger,MIN,25.0,200.66,98.883056,9.4,3.1,1.1,2.4,0.033,0.133,0.207,0.516,0.08,2012,0,0,0,0.2804878048780488,True
7608,Blake Griffin,LAC,24.0,208.28,113.851592,18.0,8.3,3.7,6.6,0.08800000000000001,0.225,0.254,0.5720000000000001,0.192,2012,1,1,2,0.975609756097561,True
7609,Carlos Boozer,CHI,31.0,205.74,120.655472,16.2,9.8,2.3,-2.7,0.077,0.273,0.258,0.51,0.132,2012,0,0,2,0.9634146341463414,False
7610,Boris Diaw,SAS,31.0,203.2,106.59412,5.8,3.4,2.4,4.9,0.048,0.124,0.121,0.603,0.152,2012,0,0,0,0.9146341463414634,True
7611,Bradley Beal,WAS,20.0,195.58,93.893544,13.9,3.8,2.4,-3.1,0.027000000000000003,0.107,0.22,0.515,0.136,2012,0,0,0,0.6829268292682927,False
7612,Brandan Wright,DAL,25.0,208.28,95.25431999999999,8.5,4.1,0.6,5.1,0.085,0.16,0.191,0.606,0.054000000000000006,2012,0,0,0,0.7804878048780488,True
7613,Brandon Bass,BOS,28.0,203.2,113.398,8.7,5.2,1.0,-2.1,0.069,0.155,0.156,0.535,0.06,2012,0,0,0,0.9878048780487805,False
7614,Brandon Knight,DET,21.0,190.5,85.728888,13.3,3.3,4.0,-3.1,0.026,0.092,0.227,0.511,0.21600000000000005,2012,0,0,0,0.9146341463414634,False
7615,Brandon Roy,MIN,28.0,198.12,95.707912,5.8,2.8,4.6,0.8,0.036000000000000004,0.097,0.179,0.368,0.267,2012,0,0,3,0.06097560975609756,True
7617,Brandon Jennings,MIL,23.0,185.42,76.657048,17.5,3.1,6.5,-4.4,0.021,0.073,0.238,0.51,0.29600000000000004,2012,0,0,0,0.975609756097561,False
7619,Brian Roberts,NOH,27.0,185.42,81.64656,7.1,1.2,2.8,-8.4,0.014,0.077,0.219,0.509,0.301,2012,0,0,0,0.9512195121951219,False
7620,Brook Lopez,BKN,25.0,213.36,120.20188,19.4,6.9,0.9,4.7,0.109,0.154,0.285,0.5670000000000001,0.061,2012,1,0,0,0.9024390243902439,False
7621,Byron Mullens,CHA,24.0,213.36,124.7378,10.6,6.4,1.5,-16.2,0.053,0.219,0.213,0.465,0.102,2012,0,0,0,0.6463414634146342,False
7622,C.J. Watson,BKN,29.0,187.96,79.3786,6.8,1.8,2.0,0.8,0.029,0.085,0.173,0.544,0.17800000000000002,2012,0,0,0,0.975609756097561,False
7623,CJ Miles,CLE,26.0,198.12,100.697424,11.2,2.7,1.0,-4.1,0.02,0.13,0.24,0.551,0.083,2012,0,0,0,0.7926829268292683,False
7624,Carl Landry,GSW,29.0,205.74,112.490816,10.8,6.0,0.8,-1.1,0.109,0.177,0.199,0.605,0.056,2012,0,0,0,0.9878048780487805,True
7626,Rudy Gay,SAC,27.0,203.2,104.32616,20.0,6.0,2.9,-1.9,0.051,0.149,0.274,0.54,0.146,2013,0,0,0,0.8902439024390244,True
7629,Roy Hibbert,IND,27.0,218.44,131.54168,10.8,6.6,1.1,7.5,0.101,0.146,0.195,0.499,0.06,2013,1,0,1,0.9878048780487805,False
7630,Ronny Turiaf,MIN,31.0,208.28,109.31567199999999,4.8,5.6,0.8,-1.1,0.096,0.213,0.112,0.578,0.06,2013,0,0,0,0.3780487804878049,True
7634,Rodney Stuckey,DET,28.0,195.58,92.98636,13.9,2.3,2.1,-4.9,0.022,0.077,0.246,0.516,0.129,2013,0,0,0,0.8902439024390244,False
7635,Robin Lopez,POR,26.0,213.36,115.66596,11.1,8.5,0.9,5.8,0.13699999999999998,0.152,0.141,0.605,0.041,2013,0,0,0,1.0,True
7636,Robert Sacre,LAL,25.0,213.36,117.93392,5.4,3.9,0.8,-5.7,0.079,0.174,0.155,0.513,0.07200000000000001,2013,0,0,0,0.7926829268292683,True
7639,Ricky Rubio,MIN,23.0,193.04,83.91452,9.5,4.2,8.6,5.3,0.025,0.122,0.162,0.491,0.362,2013,0,0,0,1.0,True
7640,Richard Jefferson,UTA,34.0,200.66,106.140528,10.1,2.7,1.6,-10.1,0.009000000000000001,0.108,0.173,0.573,0.098,2013,0,0,0,1.0,True
7641,Russell Westbrook,OKC,25.0,190.5,90.7184,21.8,5.7,6.9,8.3,0.046,0.153,0.333,0.545,0.38,2013,0,1,3,0.5609756097560976,False
7643,Ryan Anderson,NOP,26.0,208.28,108.86208,19.8,6.5,0.8,1.7,0.08900000000000001,0.111,0.22,0.5720000000000001,0.032,2013,0,0,0,0.2682926829268293,True
7644,Shawne Williams,LAL,28.0,205.74,104.32616,5.6,4.6,0.8,1.6,0.036000000000000004,0.196,0.132,0.503,0.058,2013,0,0,0,0.43902439024390244,True
7646,Shelvin Mack,ATL,24.0,190.5,93.893544,7.5,2.2,3.7,-1.5,0.017,0.108,0.191,0.51,0.28800000000000003,2013,0,0,0,0.8902439024390244,False
7648,Shawn Marion,DAL,36.0,200.66,103.418976,10.4,6.5,1.6,0.0,0.064,0.16899999999999998,0.158,0.537,0.076,2013,0,0,4,0.926829268292683,True
7650,Shaun Livingston,BKN,28.0,200.66,79.3786,8.3,3.2,3.2,2.3,0.041,0.11,0.163,0.551,0.201,2013,0,0,0,0.926829268292683,False
7658,Serge Ibaka,OKC,24.0,208.28,111.13004,15.1,8.8,1.0,7.4,0.1,0.191,0.196,0.5760000000000001,0.051,2013,0,0,0,0.9878048780487805,False
7661,Samuel Dalembert,DAL,34.0,210.82,113.398,6.6,6.8,0.5,1.8,0.146,0.242,0.15,0.605,0.035,2013,0,0,0,0.975609756097561,True
7662,Ryan Kelly,LAL,23.0,210.82,104.32616,8.0,3.7,1.6,-3.3,0.035,0.145,0.159,0.5479999999999999,0.104,2013,0,0,0,0.7195121951219512,True
7664,Reggie Jackson,OKC,24.0,190.5,94.347136,13.1,3.9,4.1,8.0,0.022,0.128,0.227,0.527,0.231,2013,0,0,0,0.975609756097561,False
7665,Andrew Bynum,IND,26.0,213.36,129.27372,8.7,5.6,1.1,-11.8,0.108,0.198,0.24,0.456,0.099,2013,0,0,1,0.3170731707317073,False
7667,Patrick Beverley,HOU,25.0,185.42,83.91452,10.2,3.5,2.7,9.1,0.051,0.076,0.149,0.545,0.123,2013,0,0,0,0.6829268292682927,True
7669,PJ Tucker,PHX,29.0,198.12,101.604608,9.4,6.5,1.7,2.9,0.071,0.16399999999999998,0.14,0.54,0.08,2013,0,0,0,0.9878048780487805,True
7673,Omri Casspi,HOU,26.0,205.74,102.0582,6.9,3.7,1.2,6.2,0.05,0.165,0.181,0.528,0.105,2013,0,0,0,0.8658536585365854,True
7674,Omer Asik,HOU,27.0,213.36,115.66596,5.8,7.9,0.5,3.4,0.12,0.293,0.136,0.57,0.039,2013,0,0,0,0.5853658536585366,True
7676,O.J. Mayo,MIL,26.0,193.04,95.25431999999999,11.7,2.4,2.2,-13.9,0.019,0.086,0.229,0.516,0.152,2013,0,0,0,0.6341463414634146,False
7677,Norris Cole,MIA,25.0,187.96,79.3786,6.4,2.0,3.0,4.1,0.011,0.08800000000000001,0.157,0.4970000000000001,0.187,2013,0,0,0,1.0,False
7678,Nikola Vucevic,ORL,23.0,213.36,113.398,14.2,11.0,1.8,-5.1,0.113,0.273,0.21600000000000005,0.536,0.098,2013,0,0,0,0.6951219512195121,False
7679,Nikola Pekovic,MIN,28.0,210.82,129.27372,17.5,8.7,0.9,5.7,0.132,0.17800000000000002,0.225,0.5820000000000001,0.049,2013,0,0,0,0.6585365853658537,True
7680,Nicolas Batum,POR,25.0,203.2,90.7184,13.0,7.5,5.1,5.1,0.043,0.179,0.16399999999999998,0.589,0.208,2013,0,0,0,1.0,True
7681,Nick Young,LAL,29.0,200.66,95.25431999999999,17.9,2.6,1.5,-2.2,0.017,0.08199999999999999,0.27,0.564,0.091,2013,0,0,0,0.7804878048780488,True
7684,Patrick Patterson,TOR,25.0,205.74,106.59412,8.5,5.3,1.2,6.0,0.085,0.172,0.173,0.5329999999999999,0.083,2013,0,0,0,0.7926829268292683,False
7685,Reggie Evans,SAC,34.0,203.2,111.13004,4.0,6.2,0.4,-7.0,0.142,0.29600000000000004,0.131,0.516,0.037000000000000005,2013,0,0,0,0.6585365853658537,True
7686,Patty Mills,SAS,25.0,182.88,83.91452,10.2,2.1,1.8,10.8,0.026,0.095,0.225,0.588,0.157,2013,0,0,0,0.9878048780487805,True
7687,Paul George,IND,24.0,205.74,99.79024,21.7,6.8,3.5,6.4,0.026,0.177,0.282,0.555,0.177,2013,1,1,1,0.975609756097561,False
7688,Raymond Felton,NYK,30.0,185.42,92.98636,9.7,3.0,5.6,-0.3,0.031,0.085,0.182,0.476,0.275,2013,0,0,0,0.7926829268292683,False
7689,Ray McCallum,SAC,23.0,190.5,86.18248,6.2,1.8,2.7,-6.0,0.022,0.079,0.179,0.439,0.21600000000000005,2013,0,0,0,0.5487804878048781,True
7690,Ray Allen,MIA,38.0,195.58,92.98636,9.6,2.8,2.0,4.6,0.015,0.118,0.168,0.59,0.117,2013,0,0,10,0.8902439024390244,False
7693,Randy Foye,DEN,30.0,193.04,96.615096,13.2,2.9,3.5,-3.2,0.015,0.086,0.185,0.5579999999999999,0.173,2013,0,0,0,0.9878048780487805,True
7694,Ramon Sessions,MIL,28.0,190.5,86.18248,12.3,2.4,4.1,-3.7,0.019,0.085,0.223,0.539,0.258,2013,0,0,0,1.0121951219512195,False
7695,Rajon Rondo,BOS,28.0,185.42,84.368112,11.7,5.5,9.8,-10.7,0.023,0.184,0.209,0.461,0.48,2013,0,1,4,0.36585365853658536,False
7702,Pero Antic,ATL,31.0,210.82,117.93392,7.0,4.2,1.2,3.8,0.07,0.189,0.182,0.545,0.1,2013,0,0,0,0.6097560975609756,False
7703,Paul Pierce,BKN,36.0,200.66,106.59412,13.5,4.6,2.4,2.2,0.015,0.185,0.226,0.595,0.146,2013,0,0,10,0.9146341463414634,False
7704,Paul Millsap,ATL,29.0,203.2,114.758776,17.9,8.5,3.1,1.4,0.07200000000000001,0.215,0.254,0.545,0.16,2013,1,0,0,0.9024390243902439,False
7705,Pau Gasol,LAL,33.0,213.36,113.398,17.4,9.7,3.4,-9.1,0.071,0.254,0.264,0.522,0.184,2013,0,0,4,0.7317073170731707,True
7707,Al Jefferson,CHA,29.0,208.28,131.088088,21.8,10.8,2.1,1.2,0.07,0.281,0.297,0.532,0.122,2013,0,0,0,0.8902439024390244,False
7708,Stephen Curry,GSW,26.0,190.5,83.91452,24.0,4.3,8.5,9.4,0.018000000000000002,0.108,0.281,0.61,0.3720000000000001,2013,1,0,0,0.9512195121951219,True
7709,Andre Miller,WAS,38.0,187.96,90.7184,4.9,2.2,3.4,3.6,0.034,0.113,0.152,0.534,0.307,2013,0,0,0,0.7073170731707317,False
7711,Andrea Bargnani,NYK,28.0,213.36,113.398,13.3,5.3,1.1,-6.2,0.059,0.152,0.223,0.51,0.063,2013,0,0,0,0.5121951219512195,False
7712,Andrew Bogut,GSW,29.0,213.36,117.93392,7.3,10.0,1.7,9.1,0.117,0.293,0.124,0.61,0.087,2013,0,0,0,0.8170731707317073,True
